timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0106,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0207,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0300,,,,,,,,,,,-0.5870,-0.1156,-0.0002,-0.5870,-0.1156,-0.0002,1
0.0308,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0408,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0509,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0610,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0711,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0811,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0912,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1013,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1114,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1214,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1315,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1416,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1517,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1618,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.1718,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.1787,,,,,,,,,,,0.0841,-0.1695,0.0010,0.6711,-0.0538,0.0012,1
0.1819,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0032,-0.0000,,,,,,,
0.1920,0,0,1,-1,0.0015,0.0016,0.0000,0.0015,0.0047,0.0000,,,,,,,
0.2021,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0015,0.0079,0.0000,,,,,,,
0.2122,6,-25,0,0,0.0095,0.0407,-0.0006,0.0111,0.0486,-0.0006,,,,,,,
0.2223,0,0,16,-34,0.0247,0.0529,0.0008,0.0358,0.1014,0.0002,,,,,,,
0.2324,19,-65,0,0,0.0302,0.1057,-0.0015,0.0661,0.2072,-0.0013,,,,,,,
0.2425,3,-55,14,-76,0.0264,0.2076,0.0004,0.0926,0.4148,-0.0009,,,,,,,
0.2525,0,0,6,-72,0.0093,0.1119,0.0016,0.1019,0.5267,0.0007,,,,,,,
0.2626,0,-63,0,0,0.0000,0.1025,-0.0015,0.1019,0.6292,-0.0008,,,,,,,
0.2727,0,0,0,-70,0.0000,0.1088,0.0016,0.1019,0.7380,0.0008,,,,,,,
0.2828,0,-72,1,-84,0.0015,0.2477,0.0002,0.1032,0.9858,0.0010,,,,,,,
0.2929,-1,-87,0,0,-0.0016,0.1415,-0.0020,0.1016,1.1273,-0.0010,,,,,,,
0.3029,0,0,3,-85,0.0046,0.1322,0.0019,0.1063,1.2595,0.0008,,,,,,,
0.3130,-5,-78,0,0,-0.0080,0.1269,-0.0018,0.0983,1.3864,-0.0010,,,,,,,
0.3136,,,,,,,,,,,-0.5248,0.1550,-0.0009,-0.6086,0.3251,-0.0019,1
0.3231,0,-78,-2,-85,-0.0031,0.2590,0.0001,0.0955,1.6454,-0.0009,,,,,,,
