timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0107,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0208,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0309,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0409,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0510,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0611,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0712,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0813,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0032,-0.0000,,,,,,,
0.0913,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.1014,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0064,-0.0000,,,,,,,
0.1115,0,-1,0,-1,0.0000,0.0032,-0.0000,-0.0000,0.0095,-0.0000,,,,,,,
0.1216,0,0,-3,-12,-0.0046,0.0187,0.0003,-0.0046,0.0282,0.0003,,,,,,,
0.1282,,,,,,,,,,,0.2612,-0.5146,0.0009,0.2612,-0.5146,0.0009,1
0.1316,-9,-21,0,0,-0.0143,0.0342,-0.0005,-0.0189,0.0624,-0.0002,,,,,,,
0.1417,0,0,-16,-51,-0.0247,0.0793,0.0011,-0.0436,0.1416,0.0009,,,,,,,
0.1518,-12,-46,-10,-59,-0.0345,0.1666,0.0002,-0.0783,0.3082,0.0011,,,,,,,
0.1619,-7,-47,0,0,-0.0111,0.0765,-0.0011,-0.0895,0.3846,0.0001,,,,,,,
0.1720,0,0,-8,-56,-0.0123,0.0871,0.0012,-0.1019,0.4717,0.0013,,,,,,,
0.1820,-6,-49,0,0,-0.0095,0.0797,-0.0011,-0.1115,0.5514,0.0002,,,,,,,
0.1921,-3,-49,-7,-59,-0.0156,0.1714,0.0002,-0.1271,0.7228,0.0003,,,,,,,
0.2022,0,0,-4,-60,-0.0062,0.0933,0.0013,-0.1334,0.8161,0.0017,,,,,,,
0.2123,-4,-60,0,0,-0.0064,0.0976,-0.0014,-0.1398,0.9137,0.0003,,,,,,,
0.2224,-1,-62,-5,-72,-0.0093,0.2128,0.0002,-0.1492,1.1265,0.0004,,,,,,,
0.2325,0,0,-4,-68,-0.0062,0.1057,0.0015,-0.1555,1.2322,0.0019,,,,,,,
0.2425,0,-68,0,0,0.0000,0.1106,-0.0016,-0.1556,1.3429,0.0004,,,,,,,
0.2526,0,0,-3,-68,-0.0046,0.1057,0.0015,-0.1604,1.4486,0.0019,,,,,,,
0.2627,1,-65,-4,-75,-0.0046,0.2224,0.0002,-0.1654,1.6709,0.0020,,,,,,,
0.2739,,,,,,,,,,,0.0739,0.3996,0.0001,-0.1865,0.9144,-0.0008,1
0.2739,-4,-62,0,0,-0.0064,0.1009,-0.0014,-0.1719,1.7718,0.0006,,,,,,,
0.2840,0,0,-7,-81,-0.0108,0.1259,0.0018,-0.1828,1.8977,0.0024,,,,,,,
0.2940,-7,-73,0,0,-0.0111,0.1188,-0.0017,-0.1942,2.0165,0.0007,,,,,,,
0.3041,-4,-68,-7,-84,-0.0172,0.2412,0.0003,-0.2115,2.2577,0.0010,,,,,,,
0.3142,0,0,-9,-81,-0.0139,0.1259,0.0018,-0.2256,2.3836,0.0028,,,,,,,
