timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0102,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0203,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0304,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0405,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0505,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0606,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0707,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0807,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0908,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0016,0.0000,,,,,,,
0.0969,,,,,,,,,,,0.1865,-0.2838,-0.0000,0.1865,-0.2838,-0.0000,1
0.1009,0,-1,0,0,0.0000,0.0016,-0.0000,-0.0000,0.0032,-0.0000,,,,,,,
0.1110,0,0,0,-1,0.0000,0.0016,0.0000,-0.0000,0.0047,0.0000,,,,,,,
0.1211,0,-1,0,-20,0.0000,0.0327,0.0004,-0.0000,0.0375,0.0004,,,,,,,
0.1312,-1,-9,0,0,-0.0016,0.0146,-0.0002,-0.0016,0.0521,0.0002,,,,,,,
0.1413,0,0,-17,-85,-0.0262,0.1322,0.0019,-0.0280,0.1842,0.0021,,,,,,,
0.1513,-23,-78,0,0,-0.0366,0.1269,-0.0018,-0.0647,0.3111,0.0003,,,,,,,
0.1614,-31,-177,-30,-172,-0.0956,0.5554,-0.0003,-0.1604,0.8664,0.0000,,,,,,,
0.1715,0,0,-35,-249,-0.0540,0.3871,0.0055,-0.2154,1.2534,0.0055,,,,,,,
0.1816,-14,-223,0,0,-0.0223,0.3628,-0.0052,-0.2387,1.6161,0.0004,,,,,,,
0.1917,0,0,-12,-250,-0.0185,0.3887,0.0056,-0.2585,2.0048,0.0059,,,,,,,
0.2017,-11,-219,-5,-217,-0.0252,0.6937,-0.0003,-0.2877,2.6983,0.0056,,,,,,,
0.2118,-4,-187,0,0,-0.0064,0.3042,-0.0043,-0.2951,3.0025,0.0013,,,,,,,
0.2219,0,0,-23,-231,-0.0355,0.3591,0.0051,-0.3319,3.3615,0.0064,,,,,,,
0.2320,-23,-199,0,0,-0.0366,0.3237,-0.0046,-0.3699,3.6851,0.0018,,,,,,,
0.2420,-14,-250,-30,-253,-0.0685,0.8001,-0.0002,-0.4397,4.4850,0.0016,,,,,,,
0.2447,,,,,,,,,,,-0.4792,1.0180,0.0008,-0.6657,1.3017,0.0008,1
0.2521,0,0,-11,-294,-0.0170,0.4571,0.0065,-0.4589,4.9420,0.0081,,,,,,,
0.2622,-10,-256,0,0,-0.0159,0.4165,-0.0059,-0.4770,5.3584,0.0022,,,,,,,
0.2723,-35,-267,-30,-309,-0.1019,0.9148,0.0007,-0.5812,6.2729,0.0029,,,,,,,
0.2824,0,0,-38,-304,-0.0586,0.4726,0.0068,-0.6428,6.7452,0.0096,,,,,,,
0.2925,-33,-256,0,0,-0.0525,0.4165,-0.0059,-0.6980,7.1613,0.0037,,,,,,,
0.3026,0,0,-30,-311,-0.0463,0.4835,0.0069,-0.7477,7.6445,0.0106,,,,,,,
0.3127,-30,-267,-21,-332,-0.0801,0.9505,0.0012,-0.8384,8.5941,0.0117,,,,,,,
