timestamp_sec,mouse_dx_L,mouse_dy_L,mouse_dx_R,mouse_dy_R,mouse_lat_mm,mouse_fwd_mm,mouse_rot_rad,mouse_x,mouse_y,mouse_theta,lidar_x_mm,lidar_y_mm,lidar_theta_rad,lidar_dx_mm,lidar_dy_mm,lidar_dtheta_rad,lidar_valid
0.0000,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
0.0001,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0104,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0205,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,
0.0306,0,-1,0,0,0.0000,0.0016,-0.0000,0.0000,0.0016,-0.0000,,,,,,,
0.0407,0,0,0,-1,0.0000,0.0016,0.0000,0.0000,0.0032,-0.0000,,,,,,,
0.0508,0,-1,0,-1,0.0000,0.0032,-0.0000,0.0000,0.0064,-0.0000,,,,,,,
0.0609,-1,-4,0,0,-0.0016,0.0065,-0.0001,-0.0016,0.0129,-0.0001,,,,,,,
0.0710,0,0,-8,-38,-0.0123,0.0591,0.0008,-0.0139,0.0719,0.0007,,,,,,,
0.0810,-8,-61,0,0,-0.0127,0.0992,-0.0014,-0.0267,0.1712,-0.0007,,,,,,,
0.0911,-7,-86,-9,-97,-0.0250,0.2907,0.0002,-0.0515,0.4619,-0.0005,,,,,,,
0.0916,,,,,,,,,,,0.6037,-0.0710,0.0002,0.6037,-0.0710,0.0002,1
0.1012,0,0,-13,-95,-0.0200,0.1477,0.0021,-0.0716,0.6096,0.0016,,,,,,,
0.1113,-7,-96,0,0,-0.0111,0.1562,-0.0022,-0.0828,0.7658,-0.0006,,,,,,,
0.1214,-11,-125,-14,-124,-0.0391,0.3961,-0.0002,-0.1216,1.1620,-0.0008,,,,,,,
0.1315,0,0,-21,-162,-0.0324,0.2519,0.0036,-0.1543,1.4138,0.0028,,,,,,,
0.1416,-13,-150,0,0,-0.0207,0.2440,-0.0035,-0.1752,1.6578,-0.0007,,,,,,,
0.1516,0,0,-19,-187,-0.0293,0.2907,0.0042,-0.2049,1.9485,0.0035,,,,,,,
0.1617,-14,-146,-19,-186,-0.0516,0.5267,0.0007,-0.2585,2.4750,0.0042,,,,,,,
0.1718,-22,-155,0,0,-0.0350,0.2522,-0.0036,-0.2941,2.7271,0.0006,,,,,,,
0.1819,0,0,-25,-198,-0.0386,0.3078,0.0044,-0.3335,3.0348,0.0050,,,,,,,
0.1919,-20,-176,0,0,-0.0318,0.2863,-0.0041,-0.3662,3.3210,0.0009,,,,,,,
0.2020,-25,-196,-29,-220,-0.0845,0.6609,0.0003,-0.4514,3.9819,0.0013,,,,,,,
0.2121,0,0,-25,-234,-0.0386,0.3638,0.0052,-0.4913,4.3455,0.0065,,,,,,,
0.2222,-17,-206,0,0,-0.0270,0.3351,-0.0048,-0.5197,4.6805,0.0017,,,,,,,
0.2275,,,,,,,,,,,0.1152,1.4419,0.0012,-0.4882,1.5129,0.0010,1
0.2322,0,0,-21,-234,-0.0324,0.3638,0.0052,-0.5537,5.0442,0.0069,,,,,,,
0.2423,-10,-204,-17,-133,-0.0421,0.5387,-0.0018,-0.5990,5.5826,0.0051,,,,,,,
0.2524,-8,-203,0,0,-0.0127,0.3303,-0.0047,-0.6126,5.9128,0.0004,,,,,,,
0.2625,0,0,-21,-199,-0.0324,0.3094,0.0044,-0.6458,6.2221,0.0048,,,,,,,
0.2725,-8,-230,0,0,-0.0127,0.3742,-0.0053,-0.6593,6.5963,-0.0006,,,,,,,
0.2826,-3,-228,47,-258,0.0677,0.7721,0.0004,-0.5913,7.3683,-0.0001,,,,,,,
0.2927,0,0,-3,-233,-0.0046,0.3623,0.0052,-0.5968,7.7306,0.0050,,,,,,,
0.3027,-5,-216,0,0,-0.0080,0.3514,-0.0050,-0.6057,8.0819,0.0000,,,,,,,
0.3128,0,0,-27,-251,-0.0416,0.3902,0.0056,-0.6484,8.4721,0.0056,,,,,,,
